,pitches,player_id,player_name,total_pitches,spin_rate,velocity,effective_speed,release_extension,k_percent,bb,bb_percent,release_pos_z,release_pos_x,arm_angle,injuries
226,1691,543506,Brandon Maurer,1694,2385.0,91.0,90.41,5.9,21.3,40,9.5,5.99,-1.58,,0
227,12037,605288,Adrian Houser,12037,2077.0,90.2,90.82,6.62,18.4,276,8.8,5.96,-1.25,42.2,0
228,1169,542432,José Ramirez,1186,2336.0,93.6,93.14,6.08,21.4,33,11.4,5.37,-2.63,,0
229,681,667376,Miguel Sánchez,681,1902.0,90.3,90.41,6.23,18.4,18,10.3,5.85,-1.42,35.6,0
230,6008,621345,A.J. Minter,6034,2358.0,92.4,92.31,6.14,29.7,113,7.7,5.55,2.3,40.4,1
231,129,622256,Patrick Weigel,129,2478.0,87.3,87.35,6.47,32.1,7,25.0,5.51,-1.88,22.9,0
232,176,684974,Craig Yoho,176,2370.0,83.8,84.14,6.76,17.1,9,22.0,4.98,-2.91,18.5,0
233,12730,593423,Frankie Montas,12736,2226.0,92.3,91.6,5.84,23.5,262,8.0,6.11,-1.15,47.2,0
234,8146,676440,Tanner Bibee,8147,2414.0,88.5,89.01,6.59,23.8,142,6.9,6.27,-2.18,54.5,0
235,3344,622098,Drew Smith,3345,2529.0,90.6,89.96,5.99,24.7,72,8.8,5.65,-2.17,41.6,1
236,27,679922,Carlos Duran,27,2387.0,93.3,93.33,6.47,0.0,3,60.0,5.81,-2.62,22.5,0
237,683,657228,Jake Jewell,683,2099.0,91.0,91.17,6.34,19.3,14,8.0,5.76,-1.8,41.1,0
238,1770,571951,Bryan Mitchell,1829,2376.0,90.6,90.3,6.21,11.6,52,10.6,5.93,-2.66,37.7,0
239,40,672724,Oswald Peraza,41,940.0,39.0,36.26,3.82,0.0,0,0.0,6.88,-2.1,38.9,0
240,11421,446372,Corey Kluber,11537,2352.0,87.4,87.3,6.19,25.7,157,5.2,5.23,-1.97,32.1,0
241,1877,517593,Danny Salazar,1880,2246.0,90.9,89.78,5.73,32.3,47,10.3,5.71,-2.68,,0
242,7198,656629,Michael Kopech,7225,2476.0,92.2,92.78,6.69,25.8,217,12.3,5.75,-2.34,44.5,0
243,2453,663546,Sean Hjelle,2453,2074.0,90.9,91.45,6.61,22.0,39,5.9,6.38,-1.54,27.9,0
244,44,642215,Weston Wilson,44,1458.0,51.3,49.54,4.53,0.0,0,0.0,6.68,-1.29,29.1,0
245,9804,468504,Jhoulys Chacín,9838,2222.0,85.7,84.53,5.55,19.6,230,9.1,5.99,-1.5,46.4,0
246,9304,664299,Cristian Javier,9304,2432.0,87.5,86.79,5.98,27.0,217,9.8,5.67,-1.67,35.6,0
247,142,676709,Ty Tice,142,2350.0,89.0,89.07,6.2,15.4,5,12.8,5.12,-2.24,39.0,0
248,10,657061,Cole Tucker,10,1204.0,52.0,50.97,5.42,0.0,1,25.0,6.54,-1.06,61.2,0
249,4637,503449,Wily Peralta,4644,1863.0,89.5,88.63,5.68,17.3,132,11.4,6.45,-1.19,57.9,0
250,1073,800049,Adam Mazur,1073,2268.0,89.5,88.92,6.02,13.8,33,11.1,6.07,-1.27,52.2,0
251,911,686747,Joe La Sorsa,911,2033.0,83.2,83.67,6.63,17.5,15,6.0,5.33,2.37,18.2,0
252,51,501303,Ehire Adrianza,51,1678.0,66.9,65.06,4.65,11.8,1,5.9,6.84,-1.99,44.2,0
253,6489,666142,Cole Ragans,6489,2425.0,89.6,89.3,6.15,29.1,142,9.0,6.31,1.19,43.8,0
254,15,680572,Adam Kloffenstein,15,2251.0,89.6,89.49,6.35,0.0,0,0.0,5.88,-1.04,,0
255,19014,608337,Lucas Giolito,19020,2010.0,87.8,88.45,6.64,24.9,417,8.8,6.43,-1.58,54.5,0
256,311,543508,Cory Mazzoni,311,2279.0,90.0,89.26,5.75,13.6,8,9.9,5.9,-1.26,,0
257,239,702056,Trey Yesavage,239,2070.0,90.2,90.1,6.16,25.8,7,11.3,7.09,-0.51,63.2,0
258,1756,477569,Fernando Salas,1762,2101.0,88.5,87.92,6.01,20.5,25,5.8,5.82,-0.83,,0
259,617,666661,Juan Morillo,617,2291.0,96.0,96.05,6.36,23.7,20,13.2,5.78,-1.6,46.4,0
260,3851,663947,Tyler Holton,3852,2214.0,87.1,87.65,6.55,21.5,51,5.0,5.88,1.44,43.9,0
261,9784,641540,Dane Dunning,9785,2080.0,86.3,86.88,6.7,21.0,218,8.5,5.5,-2.34,36.2,0
262,3687,533167,Matt Shoemaker,3691,1851.0,87.2,86.86,6.09,19.9,82,8.5,6.3,-1.89,38.6,0
263,38,488671,Alex Avila,38,1833.0,74.1,72.16,4.65,6.7,1,6.7,6.38,-1.84,,0
264,14162,663903,Brady Singer,14163,2329.0,88.8,89.82,6.82,22.1,273,7.5,5.35,-1.42,30.8,0
265,52,676475,Alec Burleson,52,1633.0,72.7,71.53,5.45,5.9,0,0.0,5.97,2.64,38.9,0
266,1872,592170,Parker Bridwell,1874,2419.0,88.3,87.36,5.68,14.4,32,6.1,6.45,-1.6,,0
267,1866,502083,Zach McAllister,1874,2237.0,92.1,93.4,6.96,23.4,32,6.8,5.33,-1.92,0.9,0
268,2039,580792,Nick Goody,2054,2279.0,87.4,87.16,6.09,29.2,50,10.1,5.74,-1.55,36.9,0
269,1345,677958,Kumar Rocker,1345,2159.0,90.9,91.74,6.84,20.5,29,8.5,5.68,-2.2,30.4,0
270,1253,693645,Cam Schlittler,1253,2467.0,94.3,94.38,6.33,27.6,31,10.2,6.39,-1.88,41.8,0
271,2090,660623,Huascar Ynoa,2090,2235.0,90.5,90.15,6.03,24.5,43,8.2,6.38,-1.26,48.5,0
272,1465,571521,Rex Brothers,1465,2136.0,92.0,91.34,5.92,32.9,47,13.3,6.01,2.07,47.2,0
273,6758,542888,Shawn Armstrong,6759,2436.0,91.8,92.28,6.56,24.3,130,7.6,5.85,-2.15,42.2,0
274,174,660604,Alan Rangel,174,2198.0,86.8,87.21,6.53,17.4,6,13.0,6.31,0.51,71.5,0
275,990,596101,Justin Shafer,990,2447.0,90.5,90.59,6.33,18.6,32,13.0,6.04,-1.57,47.2,0
276,1690,673929,Jordan Leasure,1690,2371.0,92.1,93.18,6.93,26.1,47,11.5,5.87,-1.1,52.8,0
277,599,596074,Bobby Poyner,599,2268.0,86.6,85.25,5.58,24.6,8,5.6,5.52,2.25,,0
278,755,502211,Mike Bolsinger,756,2252.0,84.6,84.44,6.25,19.9,27,13.8,6.03,-0.98,,0
279,3652,657044,Ryan Thompson,3652,2071.0,86.3,86.56,6.76,21.0,56,5.7,3.75,-3.6,-7.6,0
280,145,627500,Jen-Ho Tseng,145,1996.0,87.2,86.69,6.02,30.6,2,5.6,5.62,-2.7,,0
281,1503,448614,Carlos Torres,1511,2361.0,90.9,90.41,5.94,18.7,36,9.2,5.42,-2.54,,0
282,860,676661,Max Lazar,860,2419.0,89.8,90.9,6.97,15.6,14,6.3,5.88,-0.55,53.7,0
283,371,629496,Chih-Wei Hu,371,2170.0,90.3,88.41,5.22,23.3,7,7.8,5.68,-1.7,,0
284,1510,676051,Codi Heuer,1510,2283.0,92.5,94.0,7.18,22.0,31,7.9,5.66,-1.81,30.5,0
285,32,656669,Jordan Luplow,32,1664.0,61.6,60.2,5.13,0.0,0,0.0,6.21,-2.28,39.5,0
286,480,644428,Troy Scribner,481,2032.0,82.9,82.6,6.11,18.3,16,13.3,6.21,-0.33,,0
287,205,606995,Justin Hancock,206,2458.0,94.0,93.92,6.29,22.4,9,18.4,5.6,-2.72,,0
288,28,621002,Daniel Robertson,28,1710.0,74.5,72.81,5.06,0.0,0,0.0,5.65,-2.06,20.4,0
289,203,657117,Austen Williams,204,2110.0,87.7,86.94,5.84,18.4,5,10.2,5.89,-2.36,,0
290,2679,543278,Blaine Hardy,2681,2137.0,83.1,82.68,5.99,17.9,47,6.8,6.01,1.87,48.1,0
291,8736,544931,Stephen Strasburg,8817,2219.0,89.6,90.38,6.75,28.8,144,6.6,5.92,-2.18,36.5,0
292,22,683021,Michael Stefanic,22,1671.0,63.2,61.51,4.82,0.0,0,0.0,6.46,-0.71,52.5,0
293,888,621141,Walker Lockett,889,2196.0,88.4,88.19,6.09,15.5,19,7.6,6.11,-2.11,33.0,0
294,100,688427,Kolton Ingram,100,2509.0,87.2,88.2,6.75,23.3,5,16.7,5.07,1.63,34.3,0
295,3520,592135,Cam Bedrosian,3533,2424.0,88.5,88.0,5.97,23.4,87,9.8,6.13,-1.89,61.5,0
296,24,686249,Nathan Wiles,24,2114.0,88.9,89.66,6.71,14.3,0,0.0,6.43,-2.5,43.7,0
297,62,683822,Naoyuki Uwasawa,62,1719.0,85.9,85.85,6.28,20.0,1,6.7,6.26,-2.04,50.6,0
298,10,621500,Wyatt Mathisen,10,1182.0,48.0,45.74,4.13,0.0,0,0.0,6.83,-1.75,53.6,0
299,2783,456068,Miguel González,2789,2286.0,86.9,85.78,5.63,14.1,59,7.9,5.98,-1.52,,0
300,2713,657649,Jared Koenig,2713,2283.0,90.1,89.99,6.29,21.7,53,7.5,5.92,2.51,32.8,0
301,1516,433586,Santiago Casilla,1524,2352.0,89.6,89.41,6.26,20.2,40,10.3,5.69,-2.46,,0
302,1656,501822,Chris Hatcher,1657,2257.0,90.9,89.65,5.55,22.1,35,8.3,6.21,-1.49,,0
303,1985,628333,Odrisamer Despaigne,1989,2242.0,87.9,87.17,5.86,14.4,47,9.3,5.78,-1.4,,0
304,13149,605164,Dylan Bundy,13163,2299.0,85.7,84.74,5.73,22.0,239,7.0,6.1,-1.78,52.9,0
305,1350,594795,Grant Dayton,1362,2278.0,86.8,86.68,6.33,24.4,30,9.1,5.64,3.22,40.9,0
306,203,657117,Austen Williams,204,2110.0,87.7,86.94,5.84,18.4,5,10.2,5.89,-2.36,,0
307,40,669289,Santiago Espinal,40,1715.0,70.7,69.26,5.33,0.0,1,9.1,5.65,-2.48,28.1,0
308,1213,641438,Shane Carle,1223,2134.0,89.8,89.45,6.04,16.8,25,7.9,6.0,-1.77,,0
309,857,671790,Ronald Bolaños,857,2302.0,88.9,89.24,6.43,19.5,28,12.7,6.1,-2.02,49.3,0
310,249,674384,Eduarniel Núñez,249,2732.0,94.3,93.31,5.73,18.6,10,16.9,5.51,-1.56,32.3,0
311,6512,592426,Luke Jackson,6544,2308.0,89.6,90.11,6.56,24.7,155,9.2,6.4,-2.28,51.6,0
312,573,502046,Jeff Locke,574,1802.0,86.1,85.28,5.73,17.4,12,8.1,5.84,1.72,,0
313,538,471822,Jumbo Díaz,541,2298.0,91.7,91.83,6.37,21.2,13,9.8,6.09,-1.32,,0
314,582,666154,Karl Kauffmann,582,2012.0,87.9,88.82,6.62,10.1,16,10.1,5.63,-2.29,36.6,0
315,248,592831,Konner Wade,248,2071.0,86.4,84.96,5.33,17.5,4,6.3,5.98,-1.56,30.1,0
316,134,656492,Foster Griffin,134,2132.0,87.9,87.96,6.22,13.2,5,13.2,5.74,1.57,47.3,0
317,2233,605309,Keone Kela,2235,2302.0,90.7,91.07,6.46,30.9,48,8.9,6.55,-1.31,67.1,0
318,671,675912,Zac Lowther,671,2247.0,85.9,86.43,6.88,18.7,15,9.0,5.71,1.9,40.4,0
319,1054,600526,José Torres,1071,2095.0,92.2,93.15,6.87,22.2,16,5.7,5.61,2.33,,0
320,62,491696,Jesús Sucre,63,1706.0,76.4,74.24,4.92,0.0,2,11.8,5.96,-2.04,,0
321,2869,657248,Glenn Otto,2869,2335.0,87.1,87.81,6.83,19.5,76,10.1,5.98,-1.79,42.3,0
322,1321,458676,Josh Lindblom,1321,2338.0,84.5,84.33,6.17,24.2,29,8.9,6.03,-2.36,37.6,0
323,308,687849,Zak Kent,308,2809.0,87.2,86.89,6.07,21.1,8,10.5,6.23,-0.97,51.6,0
324,5690,543557,Mike Montgomery,5698,1971.0,86.7,86.54,6.21,17.4,120,8.1,6.42,2.84,35.5,0
325,1586,687792,DJ Herz,1586,2286.0,89.3,89.94,6.67,27.7,36,9.4,5.79,2.04,37.2,1
326,613,681006,Josh Simpson,613,2376.0,87.0,86.36,5.94,24.2,20,13.4,5.16,1.41,25.1,0
327,1601,669947,Jesse Scholtens,1601,2167.0,86.9,88.11,6.9,16.9,32,7.7,6.05,-0.97,49.9,0
328,134,656492,Foster Griffin,134,2132.0,87.9,87.96,6.22,13.2,5,13.2,5.74,1.57,47.3,0
329,5422,542882,Matt Andriese,5433,2325.0,88.2,87.22,5.65,23.3,94,6.8,5.72,-2.32,43.9,0
330,1038,623364,Brad Wieck,1039,2240.0,90.0,91.17,6.92,35.9,24,9.7,6.22,1.47,54.6,0
331,114,681146,Jonah Bride,114,1773.0,70.6,68.28,4.63,5.4,3,8.1,5.81,-2.54,20.4,0
332,671,675912,Zac Lowther,671,2247.0,85.9,86.43,6.88,18.7,15,9.0,5.71,1.9,40.4,0
333,71,681871,Eli Villalobos,71,2068.0,89.1,89.63,6.61,16.7,2,11.1,6.11,-2.25,46.9,0
334,1244,663704,James McArthur,1245,2466.0,89.1,89.81,6.77,21.6,13,3.9,5.76,-2.44,31.2,1
335,414,571473,Buddy Baumann,414,2354.0,88.2,88.55,6.41,26.3,10,10.5,4.81,2.92,,0
336,108,680951,Doug Nikhazy,108,2234.0,86.8,87.82,7.11,21.7,6,26.1,5.47,3.12,44.8,0
337,4769,673540,Kodai Senga,4770,2082.0,88.7,88.84,6.42,26.7,132,11.1,5.93,-1.98,46.8,0
338,2963,668674,Lucas Erceg,2963,2013.0,93.5,93.95,6.59,25.2,64,8.6,6.05,-2.0,43.6,0
339,1928,608652,Luke Farrell,1930,2407.0,86.8,86.43,6.02,23.2,52,11.4,6.81,-1.82,45.2,0
340,2497,656887,Sean Reid-Foley,2497,2068.0,90.4,91.41,6.91,25.7,81,13.8,5.33,-1.91,45.5,0
341,7799,672282,Reid Detmers,7802,2141.0,87.7,86.92,5.9,25.7,172,8.9,6.09,1.56,41.6,1
342,17697,608566,Germán Márquez,17708,2297.0,90.8,89.47,5.33,22.0,333,7.0,6.1,-2.31,38.1,0
343,2190,656257,Jeff Brigham,2190,2615.0,88.7,87.77,5.86,23.8,54,10.4,5.6,-2.18,38.9,0
344,7,642162,Pat Valaika,7,1594.0,66.7,64.27,4.26,0.0,0,0.0,6.81,-1.33,45.6,0
345,2851,504379,Juan Nicasio,2870,2034.0,92.1,91.48,5.91,24.8,41,5.9,5.98,-2.0,37.9,0
346,186,699911,Dugan Darnell,186,1997.0,88.8,90.31,6.86,10.2,8,16.3,5.82,-0.81,51.2,1
347,2060,668868,Zack Thompson,2060,2090.0,86.8,87.68,6.81,23.4,47,9.3,5.92,0.77,54.4,1
348,17,669450,Cooper Hummel,17,1883.0,77.6,75.54,5.05,0.0,0,0.0,5.73,-1.58,33.9,0
349,292,592833,Bobby Wahl,292,2199.0,92.5,93.52,6.84,21.1,8,10.5,5.79,-2.04,60.4,0
350,338,665759,Ramón Rosso,338,2493.0,90.9,90.49,5.99,22.2,11,13.6,5.96,-2.68,28.2,0
351,22,607461,Matt Beaty,22,1180.0,54.3,53.08,4.82,14.3,1,14.3,7.17,-1.67,61.0,0
352,1005,680735,Austin Cox,1005,2109.0,87.2,87.17,6.21,21.9,24,9.6,6.3,1.23,55.8,0
353,31,468396,Alexi Ogando,31,2310.0,91.9,90.9,5.7,12.5,3,37.5,6.51,-1.3,,0
354,681,667376,Miguel Sánchez,681,1902.0,90.3,90.41,6.23,18.4,18,10.3,5.85,-1.42,35.6,0
355,3247,670102,Bowden Francis,3248,2141.0,86.6,87.28,6.81,21.8,57,6.8,5.93,-2.13,39.8,1
356,156,548337,Logan Verrett,157,2145.0,87.7,87.39,6.12,19.6,2,4.3,5.74,-1.67,,0
357,1104,600968,Randy Rosario,1104,2042.0,90.6,89.08,5.32,16.5,28,9.4,6.18,2.26,30.9,0
358,1258,622088,Tejay Antone,1259,2738.0,87.2,87.4,6.44,32.0,34,11.3,5.74,-2.35,31.2,0
359,977,664074,Cody Ponce,977,2284.0,88.2,89.5,6.95,19.7,16,6.6,6.11,-1.51,43.5,0
360,198,594985,Ben Rowen,198,2272.0,75.6,74.63,5.92,16.3,2,4.1,2.26,-2.9,-36.0,0
361,125,607732,Jacob Stallings,125,1748.0,62.2,60.77,5.23,4.3,0,0.0,6.12,-2.59,25.0,0
362,417,622797,Pedro Payano,417,2373.0,87.8,87.32,5.9,16.5,15,14.6,6.07,-1.36,,0
363,2720,657240,Julian Merryweather,2720,2211.0,90.8,91.13,6.49,25.7,70,10.1,6.09,-1.61,54.2,0
364,10081,543699,Tanner Roark,10198,2162.0,87.4,86.62,5.84,20.7,179,7.2,5.93,-2.49,54.6,0
365,8964,519043,Matt Moore,8982,2214.0,88.4,87.71,5.98,20.8,211,9.0,6.22,1.56,44.4,0
366,1321,458676,Josh Lindblom,1321,2338.0,84.5,84.33,6.17,24.2,29,8.9,6.03,-2.36,37.6,0
367,1054,668665,Stephen Nogosek,1055,2255.0,90.3,90.21,6.3,22.0,23,8.9,5.95,-2.07,50.9,0
368,3503,679525,Alec Marsh,3503,2382.0,89.5,89.42,6.24,23.4,77,8.7,5.66,-2.07,34.0,1
369,80,641645,Luis Guillorme,80,1365.0,63.1,61.92,5.26,0.0,3,10.3,6.46,-1.27,62.2,0
370,3735,593144,Richard Rodríguez,3751,2413.0,90.7,91.03,6.55,24.7,52,5.6,5.89,-3.16,34.5,0
371,10,543148,Tim Federowicz,13,1447.0,63.6,61.1,4.36,0.0,0,0.0,6.34,-1.7,,0
372,2675,598286,Nick Ramirez,2675,1935.0,84.3,83.23,5.56,18.5,55,7.7,6.05,2.28,34.5,0
373,350,666215,Forrest Whitley,350,2527.0,92.0,92.4,6.63,19.8,11,12.8,6.18,-1.48,39.6,0
374,7956,605130,Scott Barlow,7958,2450.0,85.6,86.49,6.78,27.9,194,10.1,5.28,-1.92,28.5,0
375,833,665896,José Marte,833,2310.0,92.4,93.55,6.92,20.1,38,18.6,5.59,-2.1,27.3,0
376,161,689958,Andrew Walters,161,2427.0,92.3,92.93,6.7,21.6,4,10.8,5.9,-2.72,38.9,1
377,573,502046,Jeff Locke,574,1802.0,86.1,85.28,5.73,17.4,12,8.1,5.84,1.72,,0
378,44,457732,Andrew Bailey,44,2761.0,87.5,86.82,5.91,15.4,0,0.0,6.28,-1.93,,0
379,1940,682842,Abner Uribe,1940,2386.0,94.4,94.58,6.47,29.4,55,11.3,5.91,-1.06,39.6,0
380,461,642067,Mike Shawaryn,461,2304.0,87.0,86.92,6.14,28.2,13,12.6,5.12,-2.34,,0
381,3447,663687,Hogan Harris,3447,2289.0,86.7,86.77,6.56,21.1,90,10.4,5.98,2.53,50.9,0
382,16,641658,Garrett Hampson,16,1264.0,54.3,52.93,5.01,0.0,0,0.0,6.37,-2.55,47.7,0
383,937,541652,Bruce Rondón,940,2194.0,91.9,92.01,6.36,27.1,33,14.7,6.29,-1.11,,0
384,860,676661,Max Lazar,860,2419.0,89.8,90.9,6.97,15.6,14,6.3,5.88,-0.55,53.7,0
385,83,456124,Erik Kratz,83,2141.0,73.1,71.84,5.41,9.5,1,4.8,6.35,-2.91,32.2,0
386,1244,663704,James McArthur,1245,2466.0,89.1,89.81,6.77,21.6,13,3.9,5.76,-2.44,31.2,1
387,1958,661309,Adrián Martínez,1958,2134.0,88.9,88.61,6.18,20.1,36,7.2,5.6,-2.2,19.5,0
388,8,650339,Jermaine Palacios,8,1761.0,74.9,73.1,4.9,33.3,0,0.0,6.01,-2.12,23.7,0
389,50,680604,Blas Castaño,50,2125.0,89.1,87.64,5.35,6.3,2,12.5,4.76,-2.18,26.6,0
390,51,501303,Ehire Adrianza,51,1678.0,66.9,65.06,4.65,11.8,1,5.9,6.84,-1.99,44.2,0
391,41,692030,Jose Corniell,41,2012.0,93.3,94.36,6.86,11.1,1,11.1,5.71,-1.35,35.5,0
392,461,628318,Kazuhisa Makita,581,1983.0,77.3,76.39,5.86,24.1,6,5.2,1.43,-1.5,,0
393,3061,666374,Matt Brash,3061,2637.0,90.6,90.74,6.44,31.3,77,10.6,5.2,-2.56,30.1,0
394,2760,473879,Sam Dyson,2765,2340.0,91.9,90.42,5.36,18.7,55,7.1,5.48,-1.83,,0
395,459,595234,Justin Haley,459,1959.0,87.0,87.35,6.66,12.1,9,7.8,6.48,-2.86,,0
396,734,666720,Yerry Rodríguez,734,2407.0,91.4,91.95,6.66,19.1,17,9.8,5.67,-1.92,27.5,0
397,1247,517414,Randall Delgado,1252,2195.0,90.2,89.89,6.1,21.0,18,5.9,6.13,-1.47,,0
398,18,623507,Josh Lester,18,1595.0,58.9,56.62,3.91,20.0,1,20.0,6.75,-1.64,28.9,0
399,66,668670,Jake Rogers,66,1472.0,66.1,64.72,4.98,0.0,1,4.5,5.81,-1.81,34.6,0
400,1713,693312,Kyle Nicolas,1713,2455.0,93.0,94.1,6.91,22.0,53,12.2,6.06,-1.28,45.4,0
401,863,543331,J.J. Hoover,863,2442.0,88.4,87.59,5.69,26.2,27,13.1,5.93,-1.91,,0
402,16,592753,Dan Slania,16,1890.0,86.2,85.53,5.94,0.0,0,0.0,6.31,-2.98,,0
403,5310,607229,Robert Gsellman,5316,2166.0,90.8,90.07,5.92,17.5,100,7.1,6.08,-1.54,37.9,0
404,24,600303,Tommy La Stella,24,1791.0,73.1,72.12,5.56,0.0,0,0.0,5.35,-2.14,,0
405,2642,450729,Doug Fister,2647,1989.0,85.5,85.7,6.37,18.2,53,7.8,6.23,-2.09,,0
406,1584,687134,Bradley Blalock,1585,2109.0,89.4,90.0,6.5,11.2,42,10.0,6.34,-1.81,62.3,0
407,6668,666157,Nick Lodolo,6767,2348.0,89.3,89.03,6.27,26.2,111,6.5,5.48,3.57,17.9,0
408,58,571527,David Buchanan,58,2052.0,87.2,86.47,5.75,7.1,2,14.3,6.25,-2.21,53.8,0
409,6238,686752,Ryan Pepiot,6239,2457.0,91.1,91.8,6.7,25.3,141,9.2,5.9,-1.17,40.7,0
410,1169,542432,José Ramirez,1186,2336.0,93.6,93.14,6.08,21.4,33,11.4,5.37,-2.63,,0
411,1928,605359,Evan Marshall,1929,2202.0,89.0,88.08,5.68,22.6,45,9.3,5.79,-2.48,32.4,0
412,3140,621249,Duane Underwood Jr.,3141,2040.0,90.0,90.28,6.44,21.6,71,8.6,6.18,-2.15,47.7,0
413,1054,600526,José Torres,1071,2095.0,92.2,93.15,6.87,22.2,16,5.7,5.61,2.33,,0
414,5133,434538,Francisco Liriano,5140,2043.0,88.8,88.67,6.14,19.5,159,12.0,5.77,0.96,,0
415,178,657766,Locke St. John,178,2167.0,85.0,84.64,6.06,21.4,4,9.5,4.8,2.51,19.5,0
416,7059,663474,Triston McKenzie,7059,2234.0,88.2,89.03,6.75,25.6,178,9.9,6.4,-1.9,51.6,0
417,969,434672,Chris Smith,970,1910.0,81.1,80.15,5.78,12.4,21,8.4,5.66,-2.65,,0
418,87,687287,Patrick Monteverde,87,2179.0,85.5,85.3,6.17,20.0,1,5.0,5.93,1.44,41.5,0
419,1013,676050,Packy Naughton,1013,1928.0,87.8,87.06,5.8,18.2,20,7.6,5.72,2.1,41.0,0
420,136,646241,Enmanuel De Jesus,136,2246.0,88.5,87.85,5.97,14.7,4,11.8,5.79,2.35,40.5,0
421,35,505447,Brandon Dickson,35,2281.0,89.2,90.65,7.14,10.0,0,0.0,6.14,-2.26,47.7,0
422,525,691951,Sam Aldegheri,525,2190.0,86.5,85.55,5.71,15.7,20,14.3,6.03,1.9,38.7,0
423,6155,670912,Johan Oviedo,6155,2340.0,90.0,91.51,7.11,20.2,172,10.8,5.62,-2.5,30.5,0
424,761,668687,Andre Scrubb,761,2534.0,87.1,86.36,5.95,24.1,33,17.6,6.54,-0.6,60.1,0
425,16563,592866,Trevor Williams,16568,2087.0,87.2,88.1,6.71,19.0,304,7.1,5.29,-2.16,21.8,1
426,5155,433587,Félix Hernández,5163,2092.0,85.4,85.18,6.12,18.9,109,7.9,5.95,-2.29,,0
427,309,665733,Antonio Santos,309,2003.0,90.3,90.65,6.47,17.3,9,11.1,5.8,-2.32,39.9,0
428,15,682515,Logan Porter,15,1055.0,36.5,34.37,4.17,0.0,0,0.0,6.97,-1.02,57.8,0
429,5488,458677,Justin Wilson,5492,2347.0,92.6,92.02,5.94,27.6,136,10.4,6.42,1.29,50.6,0
430,8366,605280,Clay Holmes,8414,2268.0,91.3,90.71,5.95,22.6,209,9.7,6.43,-0.91,45.5,0
431,3556,453172,Jared Hughes,3598,1955.0,90.4,90.25,6.23,19.5,77,8.4,5.54,-2.58,17.4,0
432,6589,657376,Clarke Schmidt,6591,2780.0,89.1,89.04,6.18,23.0,135,8.1,5.6,-1.48,35.3,1
433,1469,461833,Phil Hughes,1469,2088.0,86.4,85.47,5.77,17.8,20,5.1,5.75,-2.68,,0
434,67,664977,Blake Cederlind,67,2175.0,94.9,95.84,6.8,25.0,1,6.3,5.8,-2.07,33.3,0
435,4162,621383,Tanner Banks,4162,2229.0,88.3,87.78,5.91,22.8,66,6.3,6.31,2.64,48.4,0
436,944,542953,Buddy Boshers,944,2160.0,85.5,83.72,5.19,22.2,19,7.8,6.38,0.81,,0
437,2378,683155,Joey Estes,2378,2340.0,87.2,86.62,5.97,16.3,33,5.1,5.87,-2.06,37.5,0
438,613,681006,Josh Simpson,613,2376.0,87.0,86.36,5.94,24.2,20,13.4,5.16,1.41,25.1,0
439,17,502210,Josh Reddick,17,1259.0,64.1,62.88,5.06,0.0,1,20.0,7.1,-1.1,64.5,0
440,825,646242,Jhonathan Díaz,825,2273.0,84.5,84.52,6.45,15.1,27,12.3,5.52,3.26,32.4,0
441,2932,501925,Joe Smith,2932,2092.0,84.3,84.46,6.53,24.3,40,5.1,3.32,-2.81,-14.9,0
442,135,664869,P.J. Conlon,135,1950.0,83.6,82.08,5.38,13.2,2,5.3,5.38,1.14,,0
443,1039,666721,Max Castillo,1039,2056.0,89.1,89.73,6.71,18.2,23,8.9,5.88,-2.86,31.0,0
444,9226,608718,Brent Suter,9249,2083.0,83.9,85.29,7.08,20.2,140,5.9,6.24,3.06,52.7,0
445,1462,547749,Junichi Tazawa,1463,2199.0,87.8,85.85,5.26,18.1,31,8.5,6.09,-1.69,,0
446,635,660906,Francisco Pérez,635,2167.0,88.4,87.82,5.9,17.4,19,12.8,6.34,0.62,50.3,0
447,3649,660896,Jorge Alcala,3649,2424.0,93.1,92.29,5.82,25.0,81,9.0,6.55,-2.24,47.9,0
448,104,621094,Jamie Callahan,104,2229.0,93.4,93.37,6.34,16.7,1,3.3,6.25,-0.93,,0
449,107,518586,Charlie Culberson,107,2409.0,88.9,87.27,5.16,3.2,3,9.7,5.48,-1.52,33.9,0
450,6906,671096,Andrew Abbott,6907,2373.0,88.1,88.48,6.53,22.1,138,8.0,5.9,2.0,46.2,0
451,152,664069,Ben Braymer,152,2044.0,83.6,82.38,5.63,23.5,5,14.7,6.07,2.1,49.3,0
452,3583,572143,Burch Smith,3583,2193.0,88.7,89.32,6.64,19.7,74,7.9,5.53,-2.37,40.1,0
453,8127,453178,Ian Kennedy,8138,2323.0,89.6,89.73,6.39,22.3,157,7.8,5.49,-2.12,33.3,0
454,15,623520,David Bote,15,1461.0,67.1,66.27,5.31,0.0,1,20.0,6.45,-2.44,41.7,0
455,3227,663362,Matt Waldron,3227,1445.0,83.4,83.64,6.6,20.3,58,7.0,5.5,-1.4,29.2,0
456,68,664901,Danny Mendick,68,1473.0,56.6,54.23,4.08,4.2,0,0.0,6.7,-1.44,55.8,0
457,565,670241,Darius Vines,565,2065.0,85.3,85.47,6.3,15.3,11,7.3,5.98,-1.64,45.4,0
458,2061,430912,Matt Cain,2083,2369.0,84.5,82.63,5.17,13.4,43,7.7,5.98,-2.43,,0
